PRIMARIA_INDIGENA|C_NOM_MUN|MUNICIPIO|CONCENTRADO_GENERAL
PRIMARIA_INDIGENA|C_NOM_LOC|LOCALIDAD|CONCENTRADO_GENERAL
PRIMARIA_INDIGENA|CONTROL|CONTROL|CONCENTRADO_GENERAL
PRIMARIA_INDIGENA|SUBCONTROL|SUBCONTROL|CONCENTRADO_GENERAL
PRIMARIA_INDIGENA|TIPO|TIPO|CONCENTRADO_GENERAL
PRIMARIA_INDIGENA|NIVEL|NIVEL|CONCENTRADO_GENERAL
PRIMARIA_INDIGENA|SUBNIVEL|SUBNIVEL|CONCENTRADO_GENERAL
PRIMARIA_INDIGENA|C_MODALIDAD|MODALIDAD|CONCENTRADO_GENERAL
PRIMARIA_INDIGENA|ZONA|ZONA|CONCENTRADO_GENERAL
PRIMARIA_INDIGENA|V1|EXISTENCIA_PRIMERO_HOMBRES|CONCENTRADO_GENERAL
PRIMARIA_INDIGENA|V2|EXISTENCIA_PRIMERO_MUJERES|CONCENTRADO_GENERAL
PRIMARIA_INDIGENA|V3|EXISTENCIA_PRIMERO_TOTAL|CONCENTRADO_GENERAL
PRIMARIA_INDIGENA|V4|EXISTENCIA_PRIMERO_GRUPOS|CONCENTRADO_GENERAL
PRIMARIA_INDIGENA|V14|EXISTENCIA_SEGUNDO_HOMBRES|CONCENTRADO_GENERAL
PRIMARIA_INDIGENA|V15|EXISTENCIA_SEGUNDO_MUJERES|CONCENTRADO_GENERAL
PRIMARIA_INDIGENA|V16|EXISTENCIA_SEGUNDO_TOTAL|CONCENTRADO_GENERAL
PRIMARIA_INDIGENA|V17|EXISTENCIA_SEGUNDO_GRUPOS|CONCENTRADO_GENERAL
PRIMARIA_INDIGENA|V27|EXISTENCIA_TERCERO_HOMBRES|CONCENTRADO_GENERAL
PRIMARIA_INDIGENA|V28|EXISTENCIA_TERCERO_MUJERES|CONCENTRADO_GENERAL
PRIMARIA_INDIGENA|V29|EXISTENCIA_TERCERO_TOTAL|CONCENTRADO_GENERAL
PRIMARIA_INDIGENA|V30|EXISTENCIA_TERCERO_GRUPOS|CONCENTRADO_GENERAL
PRIMARIA_INDIGENA|V40|EXISTENCIA_CUARTO_HOMBRES|CONCENTRADO_GENERAL
PRIMARIA_INDIGENA|V41|EXISTENCIA_CUARTO_MUJERES|CONCENTRADO_GENERAL
PRIMARIA_INDIGENA|V42|EXISTENCIA_CUARTO_TOTAL|CONCENTRADO_GENERAL
PRIMARIA_INDIGENA|V43|EXISTENCIA_CUARTO_GRUPOS|CONCENTRADO_GENERAL
PRIMARIA_INDIGENA|V53|EXISTENCIA_QUINTO_HOMBRES|CONCENTRADO_GENERAL
PRIMARIA_INDIGENA|V54|EXISTENCIA_QUINTO_MUJERES|CONCENTRADO_GENERAL
PRIMARIA_INDIGENA|V55|EXISTENCIA_QUINTO_TOTAL|CONCENTRADO_GENERAL
PRIMARIA_INDIGENA|V56|EXISTENCIA_QUINTO_GRUPOS|CONCENTRADO_GENERAL
PRIMARIA_INDIGENA|V66|EXISTENCIA_SEXTO_HOMBRES|CONCENTRADO_GENERAL
PRIMARIA_INDIGENA|V67|EXISTENCIA_SEXTO_MUJERES|CONCENTRADO_GENERAL
PRIMARIA_INDIGENA|V68|EXISTENCIA_SEXTO_TOTAL|CONCENTRADO_GENERAL
PRIMARIA_INDIGENA|V69|EXISTENCIA_SEXTO_GRUPOS|CONCENTRADO_GENERAL
PRIMARIA_INDIGENA|V1605|EXISTENCIA_GRUPOS_CON_MAS_DE_UN_GRADO|CONCENTRADO_GENERAL
PRIMARIA_INDIGENA|V79|EXISTENCIA_TOTAL_HOMBRES|CONCENTRADO_GENERAL
PRIMARIA_INDIGENA|V80|EXISTENCIA_TOTAL_MUJERES|CONCENTRADO_GENERAL
PRIMARIA_INDIGENA|V81|EXISTENCIA_TOTAL_TOTAL|CONCENTRADO_GENERAL
