CCT_INS|NOMBRE_INS|CV_CCT|CV_TURNO|C_TURNO|NOMBRECT|CV_ENT_ADMNISTRATIVA|ENT_ADMINISTRATIVA|CV_ENT_INMUEBLE|ENTIDAD_INMUEBLE|CV_MUN|C_NOM_MUN|CV_LOC|C_NOM_LOC|C_NOM_VIALIDAD|N_EXTNUM|CONTROL|SUBCONTROL|CV_MOTIVO|C_MOTIVO|PERIODO|V1|V2|V3|V4|V5|V6|V7|V8|V9|V10|V11|V12|V13|V14|V15|V16|V17|V18|V19|V20|V21|V22|V23|V24|V25|V26|V27|V28|V29|V30|V31|V32|V33|V34|V35|V36|V37|V38|V39|V40|V41|V42|V43|V44|V45|V46|V47|V48|V49|V50|V51|V52|V53|V54|V55|V56|V57|V58|V59|V60|V61|V62|V63|V64|V65|V66|V67|V68|V69|V70|V71|V72|V73|V74|V75|V76|V77|V78|V79|V80|V81|V82|V83|V84|V85|V803|V804|V805|V806|V807|V808|V809|V810|V811|V812|V813|V814|V815|V816|V817|V818|V819|V820|V821|V822|V1036|V1037|V1038|V1039|V1040|V1041|V1042|V1043|V1044|V1045|V1046|V1047|V1048|V1049|V1050|V1051|V1052|V1053|V1054|V1055|V1056|V1057|V1058|V1059|V1060|V1061|V1062|V1063|V823|V824|V825|V826|V827|V828|V829|V830|V831|V832|V833|V834|V835|V836|V837|V838|V839|V840|V841|V842|V843|V844|V845|V846|V847|V848|V849|V850|V851|V852|V853|V854|V855|V856|V857|V858|V859|V860|V861|V862|V863|V864|V865|V866|V867|V868|V869|V870|V871|V872|V873|V874|V875|V876|V877|V878|V879|V880|V881|V882|V883|V884|V885|V886|V887|V888|V889|V890|V891|V892|V893|V894|V895|V896|V897|V898|V899|V900|V901|V902|V903|V904|V905|V906|V907|V908|V909|V910|V911|V912|V913|V914|V915|V916|V917|V918|V919|V920|V921|V922|V923|V924|V925|V926|V86|V87|V88|V89|V90|V91|V92|V93|V94|V95|V96|V97|V98|V99|V100|V101|V102|V103|V104|V105|V106|V107|V108|V109|V110|V111|V112|V113|V114|V115|V116|V117|V118|V1024|V1025|V1026|V119|V120|V121|V122|V123|V124|V125|V126|V127|V128|V129|V130|V131|V132|V133|V134|V135|V136|V137|V138|V139|V140|V141|V142|V143|V144|V145|V146|V147|V148|V149|V150|V151|V152|V153|V154|V155|V156|V157|V158|V159|V160|V161|V162|V163|V164|V165|V166|V167|V168|V169|V170|V171|V172|V173|V174|V175|V176|V177|V178|V179|V180|V181|V182|V183|V184|V185|V186|V187|V188|V189|V190|V191|V192|V193|V194|V195|V196|V197|V198|V199|V200|V201|V202|V203|V204|V205|V206|V207|V208|V209|V1064|V210|V1065|V211|V1066|V212|V1067|V213|V214|V217|V218|V219|V220|V221|V222|V223|V224|V225|V226|V227|V228|V229|V230|V231|V232|V233|V234|V235|V236|V237|V238|V239|V240|V241|V242|V243|V244|V245|V246|V247|V248|V249|V250|V251|V252|V253|V254|V255|V256|V257|V258|V259|V260|V261|V262|V263|V264|V265|V266|V267|V268|V269|V270|V271|V272|V273|V274|V275|V276|V277|V278|V279|V280|V281|V963|V964|V965|V966|V967|V968|V969|V970|V971|V972|V973|V974|V975|V976|V977|V978|V979|V980|V981|V982|V983|V984|V985|V986|V987|V988|V989|V990|V282|V283|V284|V285|V286|V287|V288|V289|V290|V291|V292|V293|V294|V295|V296|V297|V298|V299|V300|V301|V302|V303|V304|V305|V306|V307|V308|V309|V310|V311|V312|V313|V314|V315|V316|V317|V318|V319|V320|V321|V322|V323|V324|V325|V326|V327|V328|V329|V330|V331|V927|V928|V929|V741|V742|V743|V744|V745|V462|V930|V931|V932|V746|V747|V748|V749|V750|V463|V933|V934|V935|V751|V752|V753|V754|V755|V464|V936|V937|V938|V756|V757|V758|V759|V760|V465|V939|V940|V941|V761|V762|V763|V764|V765|V466|V942|V943|V944|V766|V767|V768|V769|V770|V771|V1027|V1028|V1029|V467|V468|V471|V472|V473|V474|V475|V476|V477|V478|V479|V480|V481|V482|V483|V484|V485|V486|V487|V488|V489|V490|V491|V492|V493|V494|V495|V496|V497|V498|V499|V500|V501|V502|V503|V504|V505|V506|V507|V508|V509|V510|V511|V512|V513|V514|V515|V516|V517|V518|V519|V520|V521|V522|V523|V524|V525|V526|V527|V528|V529|V530|V531|V532|V533|V534|V535|V991|V992|V993|V994|V995|V996|V997|V998|V999|V1000|V1001|V1002|V1003|V1004|V1005|V1006|V1007|V1008|V1009|V1010|V1011|V1012|V1013|V1014|V1015|V1016|V1017|V1018|V536|V537|V538|V539|V540|V541|V542|V543|V544|V545|V546|V547|V548|V549|V550|V551|V552|V553|V554|V555|V556|V557|V558|V559|V560|V561|V562|V563|V564|V565|V566|V567|V568|V569|V570|V571|V572|V573|V574|V575|V576|V577|V578|V579|V580|V581|V582|V583|V584|V585|V945|V946|V947|V772|V773|V774|V775|V776|V716|V948|V949|V950|V777|V778|V779|V780|V781|V717|V951|V952|V953|V782|V783|V784|V785|V786|V718|V954|V955|V956|V787|V788|V789|V790|V791|V719|V957|V958|V959|V792|V793|V794|V795|V796|V720|V960|V961|V962|V797|V798|V799|V800|V801|V802|V721|V722|V723|V724|V725|V726|V727|V728|V729|V730|V731|V732|V733|V734|V735|V736|V737|V738|V739|E740|V1019|V1020|V1021|V1022|E1023|V1030|V1031|V1032|V1033|V1034|V1035|FECHA_ENTREGA|C_OBSERVACION|NORMAL|
06MSU0020X|INSTITUTO TECNOLOGICO DE COLIMA|06DIT0001V|4|DISCONTINUO|INSTITUTO TECNOLOGICO DE COLIMA|06|COLIMA|06|COLIMA|010|VILLA DE ÁLVAREZ|0001|CIUDAD DE VILLA DE ÁLVAREZ|AVENIDA TECNOLOGICO|1|PÚBLICO|FEDERAL|0||2025|3|1|4|0|0|81|50|131|4|0|10|8|18|0|0|0|0|0|0|0|0|0|0|0|0|44|40|84|0|0|0|0|0|0|0|138|99|237|4|0|0|0|0|0|0|16|10|26|0|0|0|0|0|0|0|54|28|82|3|0|0|0|0|0|0|21|20|41|1|0|0|0|0|0|0|0|0|0|0|0|91|58|149|4|0|52|30|82|3|2|2|4|1|4|5|9|0|33|21|54|0|91|58|149|4|1|1|2|0|5|1|6|0|5|5|10|0|8|6|14|0|14|8|22|0|0|0|0|0|33|21|54|0|0|0|10|0|0|0|55|0|17|0|0|0|3|0|0|0|0|0|1|0|0|0|5|0|0|0|4|0|0|0|0|0|23|0|0|0|23|0|8|0|0|0|41|0|0|0|82|0|26|0|0|0|0|0|0|0|0|0|0|0|0|0|21|20|41|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|54|28|82|6|4|10|0|0|0|16|10|26|4|2|6|0|0|0|91|58|149|10|6|16|0|0|0|0|0|0|0|0|0|1|3|4|8|6|14|8|10|18|13|9|22|13|7|20|18|14|32|16|5|21|9|2|11|5|2|7|91|58|149|3|3|6|9|10|19|14|5|19|13|17|30|17|3|20|11|9|20|24|11|35|91|58|149|8|0|0|0|0|0|0|0|0|4|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|13|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|11|3067|0|0|2|30|0|0|13|3097|117|114|231|0|0|104|108|212|0|0|0|0|0|0|0|0|0|0|0|0|13|11|24|0|0|0|0|0|0|0|234|233|467|0|0|52|30|82|3|2|2|4|1|4|5|9|0|33|21|54|0|91|58|149|4|1|1|2|0|5|1|6|0|5|5|10|0|8|6|14|0|14|8|22|0|0|0|0|0|33|21|54|0|0|0|10|0|0|0|55|0|17|0|0|0|3|0|0|0|0|0|1|0|0|0|5|0|0|0|4|0|0|0|0|0|23|0|0|0|23|0|8|0|0|0|41|0|0|0|82|0|26|0|0|0|0|0|0|0|0|0|0|0|0|0|21|20|41|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|54|28|82|6|4|10|0|0|0|16|10|26|4|2|6|0|0|0|91|58|149|10|6|16|4|0|4|0|0|1|2|0|0|0|0|0|0|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4|0|4|0|0|0|0|0|0|0|0|0|0|0|0|0|4|0|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|2|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|2|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|2|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|4|0|4|0|0|0|1|0|0|0|1|56|8|25|56|8|25|3|0|0|1|0|14|1|0|06DIT0001V|1|0|0|1||1|0|1|0|1|0|2025-11-24|||
06MSU0030D|"UNIVERSIDAD PEDAGOGICA NACIONAL, UNIDAD 061 COLIMA"|06DUP0001D|4|DISCONTINUO|"UNIVERSIDAD PEDAGOGICA NACIONAL, UNIDAD 061 COLIMA"|06|COLIMA|06|COLIMA|010|VILLA DE ÁLVAREZ|0001|CIUDAD DE VILLA DE ÁLVAREZ|CALLE GABRIEL LEON POLANCO|262|PÚBLICO|FEDERAL TRANSFERIDO|0||2025|1|1|2|0|0|17|24|41|0|0|3|4|7|0|0|0|0|0|0|0|0|0|0|0|0|5|11|16|0|0|8|4|12|0|0|34|44|78|0|0|0|0|0|0|0|10|6|16|0|0|0|0|0|0|0|9|19|28|0|0|0|0|0|0|0|1|3|4|0|0|0|0|0|0|0|0|0|0|0|0|20|28|48|0|0|7|6|13|0|0|0|0|0|7|10|17|0|6|12|18|0|20|28|48|0|0|0|0|0|0|4|4|0|6|5|11|0|0|1|1|0|0|2|2|0|0|0|0|0|6|12|18|0|0|0|1|0|0|0|6|2|3|1|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0|0|7|1|7|0|0|0|1|0|0|0|12|0|4|1|0|0|4|0|0|0|25|3|14|2|0|0|0|0|0|0|0|0|0|0|0|0|1|3|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|9|15|24|1|9|10|0|0|0|6|5|11|6|4|10|0|0|0|16|23|39|7|13|20|0|0|0|0|0|0|0|0|0|1|2|3|2|9|11|4|6|10|1|4|5|1|1|2|2|4|6|5|1|6|3|0|3|1|1|2|20|28|48|5|8|13|4|9|13|0|1|1|1|2|3|1|4|5|2|0|2|7|4|11|20|28|48|7|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|183|0|0|2|53|0|0|3|236|8|34|42|0|0|8|49|57|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|16|83|99|0|0|7|6|13|0|0|0|0|0|7|10|17|0|6|12|18|0|20|28|48|0|0|0|0|0|0|4|4|0|6|5|11|0|0|1|1|0|0|2|2|0|0|0|0|0|6|12|18|0|0|0|1|0|0|0|6|2|3|1|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0|0|7|1|7|0|0|0|1|0|0|0|12|0|4|1|0|0|4|0|0|0|25|3|14|2|0|0|0|0|0|0|0|0|0|0|0|0|1|3|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|9|15|24|1|9|10|0|0|0|6|5|11|6|4|10|0|0|0|16|23|39|7|13|20|1|3|4|0|0|3|52|0|0|0|0|0|0|3|52|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|1|2|3|0|0|0|0|0|1|3|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|2|2|0|0|0|0|0|0|1|3|4|0|0|0|1|0|0|0|1|9|1|0|9|1|0|0|0|0|1|0|28|1|0|06DUP0001D|1|0|0|1||1|0|1|0|1|0|2025-10-29|||
06MSU0063V|UNIVERSIDAD INTERCULTURAL DE COLIMA|06EIU0001T|4|DISCONTINUO|UNIVERSIDAD INTERCULTURAL DE COLIMA|06|COLIMA|06|COLIMA|003|COMALA|0001|COMALA|CALLE CARRETERA VILLA DE ÁLVAREZ-COMALA KM. 5.5|0|PÚBLICO|ESTATAL|0||2025|2|4|6|0|0|8|17|25|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|6|15|21|0|0|0|0|0|0|0|16|36|52|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|6|9|0|0|0|0|0|0|0|5|10|15|0|0|0|0|0|0|0|0|1|1|0|0|8|17|25|0|0|8|17|25|0|0|0|0|0|0|0|0|0|0|0|0|0|8|17|25|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|15|0|0|0|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|15|0|0|0|9|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|5|10|15|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|6|9|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|8|16|24|0|0|0|0|0|0|0|0|0|2|3|5|2|5|7|3|3|6|1|4|5|0|1|1|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|8|17|25|8|17|25|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|8|17|25|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4|400|0|0|0|0|0|0|4|400|0|0|0|0|0|119|169|288|22|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|119|169|288|22|7|8|17|25|0|0|0|0|0|0|0|0|0|0|0|0|0|8|17|25|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|15|0|0|0|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|15|0|0|0|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5|10|15|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|6|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|8|16|24|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|31|0|3|31|0|3|4|0|0|1|0|1|0|1||1|0|1|0|https://educacionsuperior.sep.gob.mx/seaes|1|0|1|0|1|0|2025-10-30|||
06MSU0003G|INSTITUTO SUPERIOR DE EDUCACIÓN NORMAL DEL ESTADO DE COLIMA "PROFR. GREGORIO TORRES QUINTERO"|06ENL0001X|4|DISCONTINUO|INSTITUTO SUPERIOR DE EDUCACIÓN NORMAL DEL ESTADO DE COLIMA "PROFR. GREGORIO TORRES QUINTERO"|06|COLIMA|06|COLIMA|005|CUAUHTÉMOC|0023|EL TRAPICHE|AVENIDA GRISELDA ÁLVAREZ|0|PÚBLICO|ESTATAL|0||2025|0|1|1|0|0|35|68|103|0|0|4|3|7|0|0|0|0|0|0|0|0|0|0|0|0|23|15|38|0|0|14|0|14|0|0|76|87|163|0|0|0|0|0|0|0|9|14|23|0|0|0|0|0|0|0|20|44|64|0|0|1|0|1|0|0|9|13|22|0|0|0|0|0|0|0|0|0|0|0|0|39|71|110|0|0|12|19|31|0|8|10|18|0|10|23|33|0|9|19|28|0|39|71|110|0|2|1|3|0|1|2|3|0|1|7|8|0|4|5|9|0|1|4|5|0|0|0|0|0|9|19|28|0|0|0|4|0|1|0|14|3|8|1|0|0|4|0|0|0|12|0|2|0|0|0|4|0|0|0|10|8|10|1|0|0|10|0|0|0|13|4|1|0|0|0|22|0|1|0|49|15|21|2|0|0|0|0|0|0|0|0|0|0|0|0|9|13|22|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|20|44|64|0|1|1|0|0|0|9|13|22|4|4|8|0|0|0|39|70|109|4|5|9|0|0|0|0|0|0|0|1|1|2|5|7|3|14|17|13|20|33|8|13|21|6|9|15|3|5|8|2|3|5|2|1|3|0|0|0|39|71|110|1|5|6|5|7|12|15|30|45|13|18|31|5|11|16|0|0|0|0|0|0|39|71|110|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|14|637|0|0|0|0|0|0|14|637|0|0|0|0|0|43|207|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|2|0|0|43|209|252|0|0|12|19|31|0|8|10|18|0|10|23|33|0|9|19|28|0|39|71|110|0|2|1|3|0|1|2|3|0|1|7|8|0|4|5|9|0|1|4|5|0|0|0|0|0|9|19|28|0|0|0|4|0|1|0|14|3|8|1|0|0|4|0|0|0|12|0|2|0|0|0|4|0|0|0|10|8|10|1|0|0|10|0|0|0|13|4|1|0|0|0|22|0|1|0|49|15|21|2|0|0|0|0|0|0|0|0|0|0|0|0|9|13|22|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|20|44|64|0|0|0|0|0|0|9|13|22|0|0|0|0|0|0|39|70|109|0|0|0|0|0|0|0|0|0|0|0|0|1|4|0|0|1|4|1|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2|0|0|2|1|3|0|0|0|0|0|2|3|5|0|0|1|1|0|4|5|9|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|4|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|4|4|8|0|0|0|0|0|0|4|5|9|1|0|0|0|1|28|0|2|21|0|2|0|0|0|1|0|3|1|0|06BB50006J|1|0|1|0|http://www.isencolima.edu.mx/seaes|1|0|1|0|1|0|2025-10-31||X|
06MSU0003G|INSTITUTO SUPERIOR DE EDUCACIÓN NORMAL DEL ESTADO DE COLIMA "PROFR. GREGORIO TORRES QUINTERO"|06ENL0002W|4|DISCONTINUO|INSTITUTO SUPERIOR DE EDUCACIÓN NORMAL DEL ESTADO DE COLIMA "PROFR. GREGORIO TORRES QUINTERO"|06|COLIMA|06|COLIMA|007|MANZANILLO|0001|MANZANILLO|AVENIDA PAROTAS|30|PÚBLICO|ESTATAL|0||2025|1|0|1|0|0|5|18|23|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|2|3|0|0|2|0|2|0|0|9|20|29|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|5|10|15|0|0|0|0|0|0|0|0|7|7|0|0|0|0|0|0|0|0|0|0|0|0|5|18|23|0|0|2|3|5|0|0|2|2|0|2|5|7|0|1|8|9|0|5|18|23|0|0|0|0|0|0|1|1|0|0|4|4|0|1|1|2|0|0|2|2|0|0|0|0|0|1|8|9|0|0|0|2|0|0|0|3|0|0|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|0|0|4|3|0|0|0|0|4|0|0|0|4|0|1|0|0|0|7|0|0|0|11|4|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|7|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5|10|15|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|5|18|23|0|0|0|0|0|0|0|0|0|0|1|1|1|3|4|0|6|6|3|1|4|0|1|1|0|3|3|1|2|3|0|1|1|0|0|0|0|0|0|5|18|23|1|5|6|0|1|1|2|9|11|2|2|4|0|1|1|0|0|0|0|0|0|5|18|23|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4|199|0|0|0|0|0|0|4|199|0|0|0|0|0|7|92|99|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|7|92|99|0|0|2|3|5|0|0|2|2|0|2|5|7|0|1|8|9|0|5|18|23|0|0|0|0|0|0|1|1|0|0|4|4|0|1|1|2|0|0|2|2|0|0|0|0|0|1|8|9|0|0|0|2|0|0|0|3|0|0|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|0|0|4|3|0|0|0|0|4|0|0|0|4|0|1|0|0|0|7|0|0|0|11|4|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|7|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5|10|15|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|5|18|23|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|14|0|0|8|0|0|0|0|0|0|1|0|0|1||1|0|1|0|http://www.isencolima.edu.mx/seaes|1|0|1|0|1|0|2025-10-31||X|
06MSU0003G|INSTITUTO SUPERIOR DE EDUCACIÓN NORMAL DEL ESTADO DE COLIMA "PROFR. GREGORIO TORRES QUINTERO"|06ENL0003V|4|DISCONTINUO|INSTITUTO SUPERIOR DE EDUCACIÓN NORMAL DEL ESTADO DE COLIMA "PROFR. GREGORIO TORRES QUINTERO"|06|COLIMA|06|COLIMA|009|TECOMÁN|0001|TECOMÁN|CALLE RÍO USUMACINTA|150|PÚBLICO|ESTATAL|0||2025|0|1|1|0|0|13|9|22|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2|0|0|2|0|2|0|0|17|11|28|0|0|0|0|0|0|0|5|3|8|0|0|0|0|0|0|0|4|4|8|0|0|0|0|0|0|0|5|2|7|0|0|0|0|0|0|0|0|0|0|0|0|14|9|23|0|0|4|1|5|0|1|3|4|0|4|2|6|0|5|3|8|0|14|9|23|0|0|0|0|0|0|0|0|0|3|2|5|0|2|1|3|0|0|0|0|0|0|0|0|0|5|3|8|0|0|0|1|0|0|0|2|0|2|0|0|0|2|0|0|0|0|2|0|0|0|0|2|0|0|0|0|1|3|0|0|0|2|0|0|0|2|1|3|0|0|0|7|0|0|0|4|4|8|0|0|0|0|0|0|0|0|0|0|0|0|0|5|2|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4|4|8|0|0|0|0|0|0|5|3|8|0|0|0|0|0|0|14|9|23|0|0|0|0|0|0|0|0|0|1|1|2|0|1|1|6|3|9|4|2|6|0|1|1|1|0|1|1|1|2|1|0|1|0|0|0|0|0|0|14|9|23|2|1|3|1|1|2|8|6|14|3|1|4|0|0|0|0|0|0|0|0|0|14|9|23|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|159|0|0|0|0|0|0|2|159|0|0|0|0|0|20|80|100|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|21|80|101|0|0|4|1|5|0|1|3|4|0|4|2|6|0|5|3|8|0|14|9|23|0|0|0|0|0|0|0|0|0|3|2|5|0|2|1|3|0|0|0|0|0|0|0|0|0|5|3|8|0|0|0|1|0|0|0|2|0|2|0|0|0|2|0|0|0|0|2|0|0|0|0|2|0|0|0|0|1|3|0|0|0|2|0|0|0|2|1|3|0|0|0|7|0|0|0|4|4|8|0|0|0|0|0|0|0|0|0|0|0|0|0|5|2|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4|4|8|0|0|0|0|0|0|5|3|8|0|0|0|0|0|0|14|9|23|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|13|0|0|7|0|0|0|0|0|0|1|0|0|1||1|0|1|0|http://www.isencolima.edu.mx/seaes|1|0|1|0|1|0|2025-10-31||X|
