CV_CCT|CV_TURNO|TURNO|NOMBRECT|CV_ENT_ADMINISTRATIVA|ENT_ADMINISTRATIVA|CV_ENT_INMUEBLE|ENTIDAD_INMUEBLE|CV_MUN|C_NOM_MUN|CV_LOC|C_NOM_LOC|C_NOM_VIALIDAD|N_EXTNUM|CONTROL|SUBCONTROL|CV_SERVICION1|TIPO|CV_SERVICION2|NIVEL|CV_SERVICION3|SUBNIVEL|CV_CARACTERIZAN1|C_CARACTERIZAN1|CV_CARACTERIZAN2|C_CARACTERIZAN2|ZONA|JEFSEC|SERVREG|CV_ESTATUS_CAPTURA|V1|V2|V3|V4|V5|V152|V6|V10|V11|V12|V13|V14|V15|V16|V17|V153|V18|V22|V23|V24|V25|V26|V27|V28|V29|V154|V30|V34|V35|V36|V37|V38|V39|V40|V41|V155|V42|V46|V47|V48|V49|V50|V51|V52|V53|V156|V54|V58|V59|V60|V61|V62|V63|V64|V65|V157|V66|V70|V71|V72|V73|V74|V75|V76|V77|V78|V79|V80|V81|V82|V83|V84|V85|V86|V87|V88|V89|V90|V91|V92|V93|V94|V95|V96|V97|V98|V99|V100|V101|V102|V103|V104|V105|V106|V107|V108|V109|V110|V111|V112|V113|V114|V115|V116|V117|V118|V119|V120|V121|V122|V123|V124|V125|V126|V127|V137|V138|V139|V140|V141|V142|V143|V144|V145|V146|V147|V148|V158|V159|V160|V161|V162|V163|V164|V165|V166|V167|V168|V169|V170|V171|V172|V173|V174|V175|V176|V177|V178|V179|V180|V181|V182|V183|V184|V185|V186|V187|V188|V189|V190|V191|V192|V193|V194|V195|V196|V197|V198|V199|V200|V201|V202|V203|V204|V205|V206|V207|V208|V209|V210|V211|V212|V213|V214|V215|V216|V217|V218|V219|V220|V221|V222|V223|V224|V225|V226|V227|V228|V149|V150|V151|V229|V230|V231|FECHA_ENTREGA|C_OBSERVACION|
06KJN0290R|1|MATUTINO|CONAFE PREESCOLAR LA LIMA|06|COLIMA|06|COLIMA|010|VILLA DE ÁLVAREZ|0070|LA LIMA|NINGUNO NINGUNO|0|PÚBLICO|FEDERAL|2|BÁSICA|1|PREESCOLAR|2|COMUNITARIO|0|NO APLICA|0|NO APLICA||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|3|4|0|0|0|0|0|0|0|4|2|6|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|6|5|11|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|1|2|0|3|0|1|3|2|0|6|0|1|4|4|0|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|6|0|1|1|0|0|0|08/01/2026||
06KJN0303E|1|MATUTINO|CONAFE PREESCOLAR|06|COLIMA|06|COLIMA|003|COMALA|0013|LOS COLOMOS|NINGUNO NINGUNO|0|PÚBLICO|FEDERAL|2|BÁSICA|1|PREESCOLAR|2|COMUNITARIO|0|NO APLICA|0|NO APLICA||||0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|1|2|3|0|0|0|0|0|0|0|1|2|3|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|2|6|8|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|1|1|0|2|0|0|3|4|0|7|0|0|4|5|0|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|7|0|1|1|0|0|0|08/01/2026||
06KJN0304D|1|MATUTINO|CONAFE PREESCOLAR|06|COLIMA|06|COLIMA|007|MANZANILLO|0203|SAN JOSÉ DE LÚMBER (PIEDRA REDONDA)|NINGUNO NINGUNO|0|PÚBLICO|FEDERAL|2|BÁSICA|1|PREESCOLAR|2|COMUNITARIO|0|NO APLICA|0|NO APLICA||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|1|1|2|0|0|0|0|0|0|0|1|2|3|0|0|0|0|0|0|0|2|4|6|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|1|1|1|0|3|0|0|0|1|0|1|0|1|1|2|0|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|1|0|1|1|0|0|0|08/01/2026||
06KJN0307A|1|MATUTINO|CONAFE PREESCOLAR|06|COLIMA|06|COLIMA|009|TECOMÁN|0025|CERRO DE ORTEGA|NINGUNO NINGUNO|0|PÚBLICO|FEDERAL|2|BÁSICA|1|PREESCOLAR|2|COMUNITARIO|0|NO APLICA|0|NO APLICA||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|3|5|0|0|0|0|0|0|0|3|2|5|0|0|0|0|0|0|0|3|0|3|0|1|0|0|0|0|0|8|5|13|0|1|0|0|0|0|0|1|0|0|0|0|0|1|0|6|4|4|0|14|1|4|7|4|0|16|1|10|11|8|0|30|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|14|16|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|14|16|0|2|2|0|0|0|08/01/2026||
06KJN0311N|1|MATUTINO|CONAFE PREESCOLAR|06|COLIMA|06|COLIMA|002|COLIMA|0092|LOS ORTICES|NINGUNO NINGUNO|0|PÚBLICO|FEDERAL|2|BÁSICA|1|PREESCOLAR|2|COMUNITARIO|0|NO APLICA|0|NO APLICA||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|2|0|0|0|0|0|0|0|2|2|4|0|0|0|0|0|0|0|3|0|3|0|0|0|0|0|0|0|5|4|9|0|0|0|0|0|0|0|1|0|0|0|0|1|0|0|0|0|2|0|2|0|0|2|2|0|4|0|0|2|4|0|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|4|0|0|0|0|0|0|08/01/2026||
06KJN0328N|2|VESPERTINO|OCOTILLO PREESCOLAR|06|COLIMA|06|COLIMA|005|CUAUHTÉMOC|0014|OCOTILLO|CALLE CONSTITUCIÓN|0|PÚBLICO|FEDERAL|2|BÁSICA|1|PREESCOLAR|2|COMUNITARIO|1|SERVICIOS|19|AULAS COMPARTIDAS||||0|0|0|0|0|0|0|0|0|0|0|0|3|3|0|0|0|0|0|0|0|1|2|3|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|2|6|8|0|0|0|0|0|0|0|1|0|0|0|0|0|1|1|4|1|0|0|6|0|2|3|1|0|6|1|6|4|1|0|12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|6|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|6|6|0|1|1|0|0|0|08/01/2026||
06KJN0329M|2|VESPERTINO|ASERRADERO DE LA LIMA PREESCOLAR|06|COLIMA|06|COLIMA|007|MANZANILLO|0051|ASERRADERO DE LA LIMA|NINGUNO NINGUNO|0|PÚBLICO|FEDERAL|2|BÁSICA|1|PREESCOLAR|2|COMUNITARIO|1|SERVICIOS|19|AULAS COMPARTIDAS||||0|0|0|0|0|0|0|0|0|0|0|2|0|2|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|3|2|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|6|2|8|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|1|3|1|0|5|0|1|0|2|0|3|0|2|3|3|0|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5|3|0|1|1|0|0|0|08/01/2026||
06KJN0330B|1|MATUTINO|EL PLAN DEL ZAPOTE PREESCOLAR COMUNITARIO|06|COLIMA|06|COLIMA|006|IXTLAHUACÁN|0122|EL PLAN DEL ZAPOTE|NINGUNO NINGUNO|0|PÚBLICO|FEDERAL|2|BÁSICA|1|PREESCOLAR|2|COMUNITARIO|1|SERVICIOS|19|AULAS COMPARTIDAS||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|2|4|0|0|0|0|0|0|0|2|2|4|0|0|0|0|0|0|0|1|0|0|0|0|0|1|1|0|0|0|0|1|0|0|2|0|0|2|1|0|2|0|0|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|2|0|1|1|0|0|0|08/01/2026||
06KNM0001G|1|MATUTINO|PREESCOLAR COMUNITARIO - NIÑOS MIGRANTES|06|COLIMA|06|COLIMA|005|CUAUHTÉMOC|0009|EL CÓBANO|NINGUNO NINGUNO|0|PÚBLICO|FEDERAL|2|BÁSICA|1|PREESCOLAR|2|COMUNITARIO|1|SERVICIOS|3|MIGRANTE||||0|0|0|0|0|0|0|0|0|0|0|1|2|3|0|0|0|0|0|0|0|3|0|3|0|0|0|0|0|0|0|2|2|4|0|0|0|0|0|0|0|1|2|3|0|0|0|0|0|0|0|7|6|13|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|2|3|1|0|6|0|3|0|0|0|3|0|5|3|1|0|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|6|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|6|3|0|1|1|0|0|0|08/01/2026||
06KNM0004D|1|MATUTINO|PREESCOLAR COMUNITARIO - NIÑOS MIGRANTES|06|COLIMA|06|COLIMA|005|CUAUHTÉMOC|0023|EL TRAPICHE|NINGUNO NINGUNO|0|PÚBLICO|FEDERAL|2|BÁSICA|1|PREESCOLAR|2|COMUNITARIO|1|SERVICIOS|3|MIGRANTE||||0|0|0|0|0|0|0|0|0|0|0|1|2|3|0|0|0|0|0|0|0|1|2|3|0|0|0|0|0|0|0|1|1|2|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|3|6|9|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|1|2|0|0|3|0|4|2|1|0|7|0|5|4|1|0|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|7|0|1|1|0|0|0|08/01/2026||
06KNM0006B|1|MATUTINO|PREESCOLAR COMUNITARIO - NIÑOS MIGRANTES|06|COLIMA|06|COLIMA|005|CUAUHTÉMOC|0018|QUESERÍA|NINGUNO NINGUNO|0|PÚBLICO|FEDERAL|2|BÁSICA|1|PREESCOLAR|2|COMUNITARIO|1|SERVICIOS|3|MIGRANTE||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|2|0|0|0|0|0|0|0|3|1|4|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|4|3|7|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|1|1|0|2|0|0|1|1|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|1|1|0|0|0|08/01/2026||
